,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
7219,7.7357,1013.2,68.018,3.9083,33.691,1100.0,525.46,14.202,0.43576,64.433,166.08
25869,21.712,1006.1,84.397,4.2867,30.311,1100.1,544.33,13.296,1.6915,49.846,149.51
14364,8.3966,1024.5,87.744,3.3879,18.795,1056.2,549.84,10.459,4.9112,117.48,110.77
16335,10.668,1017.8,97.149,2.9945,23.058,1077.1,549.02,11.498,3.1509,84.121,128.6
11614,23.568,1008.0,78.944,3.7542,25.441,1090.7,549.86,12.207,0.3125,61.538,133.74
17468,15.509,1016.7,56.775,4.1986,31.327,1099.9,533.83,13.682,1.4676,68.782,154.75
33307,26.95,1018.3,67.834,4.7746,30.659,1099.8,543.79,13.256,0.61846,46.56,149.22
6874,10.157,1014.5,100.15,2.8635,24.084,1085.1,549.93,11.815,2.0519,62.784,133.62
26025,30.279,1013.9,43.667,4.38,30.71,1100.1,542.92,13.373,1.6325,46.834,150.28
10541,19.826,1016.0,79.36,2.8971,19.462,1057.3,549.97,10.638,2.9238,62.947,110.9
34750,28.868,1005.8,78.001,4.9694,28.876,1097.9,549.28,12.861,1.7876,54.202,142.38
25021,23.214,1015.3,57.87,3.715,26.335,1088.2,549.2,12.323,1.9683,56.563,137.21
2651,18.232,1005.9,88.646,3.4841,20.943,1064.5,549.8,10.833,4.2966,62.911,117.13
29066,15.46,1016.4,73.883,2.8498,19.098,1047.4,549.93,10.374,4.942,60.067,109.02
19961,29.182,1014.3,61.126,4.1292,20.838,1062.7,550.11,10.737,4.0121,52.788,110.49
22296,1.8488,1008.4,65.453,3.6053,29.367,1086.4,536.74,13.128,4.0116,77.148,150.97
35771,24.401,1012.8,74.602,4.6408,25.439,1081.3,550.06,11.958,1.3393,56.451,129.72
29156,11.847,1032.9,60.48,3.4066,24.237,1080.8,550.29,12.022,3.1437,63.33,133.48
13510,17.655,1021.1,81.289,3.4697,21.881,1072.7,550.05,11.232,2.2856,67.148,121.88
77,9.2286,1016.4,95.86,4.4023,23.568,1082.5,549.98,11.65,2.1855,77.199,132.2
25288,23.214,1011.1,52.393,4.1594,30.377,1100.1,543.85,13.312,1.9912,54.717,150.78
28929,16.969,1000.5,69.736,3.2202,22.931,1068.8,549.87,11.369,2.7967,54.815,124.7
21403,14.004,1011.0,100.12,3.2797,25.35,1088.7,549.78,12.041,1.7582,69.611,135.47
17446,12.975,1013.3,80.48,4.3322,32.758,1099.8,528.77,14.013,1.0002,64.497,159.95
31258,16.511,1012.7,78.156,3.7961,25.786,1090.8,550.0,12.151,1.318,64.746,135.78
1367,13.284,1020.7,52.512,4.4942,22.764,1073.3,547.48,11.462,1.7845,77.868,126.3
17356,16.453,1015.1,70.507,3.2708,24.655,1086.9,550.07,11.952,1.646,72.595,133.52
4717,32.499,1011.6,42.792,4.5472,26.84,1097.2,549.75,12.534,0.43973,68.582,134.14
25040,25.232,1016.9,52.376,3.8674,27.358,1094.6,549.86,12.702,1.6052,54.777,140.48
25133,20.941,1014.9,73.346,3.3241,23.555,1072.9,550.4,11.515,2.8664,52.072,126.33
20613,25.681,1016.3,42.596,6.4593,30.647,1099.9,537.9,13.354,1.3782,73.915,150.72
923,7.2553,1024.3,82.125,5.5802,31.677,1100.3,532.97,13.786,0.50743,62.904,159.78
28819,21.901,1003.1,56.742,3.0976,20.944,1057.3,550.04,10.824,3.4595,53.321,114.85
9036,5.5016,1023.6,83.323,4.1623,23.821,1085.4,550.2,11.891,0.95358,60.38,134.66
24185,13.072,1009.2,55.176,3.3899,28.889,1081.9,550.42,12.013,3.9305,65.321,135.63
28503,16.184,1019.8,67.856,3.3118,23.76,1076.2,550.12,11.773,2.3594,54.497,129.55
25025,19.822,1016.3,72.785,3.6321,26.276,1089.3,550.05,12.403,2.0043,53.876,138.76
34529,25.686,1010.0,94.042,4.9562,29.617,1099.9,547.89,13.056,1.5069,52.737,144.29
19112,26.197,1011.7,53.864,4.259,25.205,1089.8,550.36,11.98,1.3672,67.82,131.92
19130,25.704,1015.1,50.631,3.3677,19.766,1057.1,550.0,10.504,3.1535,56.593,108.42
12742,22.405,1013.2,90.999,3.1904,20.058,1059.0,550.06,10.549,2.1916,49.988,111.23
5108,24.411,1018.6,65.098,4.3444,25.634,1092.5,550.14,12.193,1.5829,66.802,133.65
27641,22.596,1010.3,83.635,3.2453,19.631,1050.0,549.95,10.462,3.9598,44.862,109.12
26363,33.093,1005.7,54.413,4.2918,29.015,1099.6,548.8,13.003,2.3586,55.554,144.19
28338,16.207,1020.5,75.466,4.0619,29.458,1092.8,540.09,13.167,2.2374,51.67,147.88
12905,23.869,1011.0,63.312,3.8221,24.258,1082.3,549.94,11.727,1.6359,69.324,126.54
23023,1.3987,1019.3,69.757,2.6975,20.774,1056.4,549.98,10.74,4.912,89.463,116.69
17984,16.672,1004.8,87.706,4.2433,30.236,1099.4,539.0,13.295,1.5336,67.077,151.24
18416,21.617,1006.4,61.43,3.9201,25.229,1088.3,550.13,11.978,1.8899,73.044,132.88
14219,13.42,1021.6,80.887,4.0211,24.274,1086.6,549.77,11.911,1.3069,73.418,133.72
17761,24.76,1018.2,53.29,3.6158,25.6,1091.9,549.92,12.196,1.3037,70.261,133.4
23623,10.166,1017.5,82.042,3.4207,26.155,1085.7,549.93,12.106,4.1837,59.772,138.99
15414,14.033,1004.9,87.624,4.024,32.406,1100.0,531.78,13.789,1.1557,71.658,158.51
6563,18.431,1022.6,71.255,4.5561,26.3,1097.1,550.14,12.412,0.48033,69.896,139.32
14581,14.069,1020.9,76.523,4.0593,24.059,1086.3,549.85,11.962,1.2401,75.799,133.62
2233,19.161,1011.2,87.454,5.0345,24.456,1083.5,550.13,11.871,1.8524,66.981,129.3
5774,23.222,1008.4,70.491,4.3997,25.743,1091.2,549.65,12.139,1.9975,69.253,133.98
3777,27.706,1008.7,79.2,4.2191,26.223,1092.4,550.33,12.296,0.85726,58.549,133.78
22712,8.5424,1007.0,89.739,3.1012,25.677,1072.1,549.95,11.531,3.4845,68.821,129.59
13230,23.898,1011.8,87.905,4.1502,26.031,1093.0,549.78,12.221,1.3015,61.839,134.75
7641,10.722,1016.5,80.263,4.7526,32.739,1100.2,528.93,14.049,1.3484,71.115,160.6
30980,12.799,1020.1,77.602,3.5659,25.174,1078.9,549.81,11.952,1.1747,61.361,134.0
27712,23.306,1011.0,85.058,3.132,19.793,1049.8,550.03,10.423,3.8837,40.687,108.69
36560,15.744,1021.2,69.348,3.4044,29.867,1096.6,549.87,12.658,2.7162,66.436,145.28
22455,6.5549,1016.0,82.708,4.0484,33.703,1100.0,534.95,13.927,2.4286,59.727,161.88
14210,11.354,1022.3,78.519,3.9019,23.794,1083.5,549.32,11.824,1.5821,77.036,133.18
420,10.824,1000.4,97.411,3.8087,19.559,1055.8,549.81,10.438,4.0762,80.715,112.8
6330,21.071,1007.6,95.521,4.5505,25.015,1088.3,550.02,12.014,1.0783,59.748,132.65
3401,20.45,1013.4,84.333,3.5581,21.721,1068.3,549.76,10.993,4.0683,60.197,118.62
25853,30.064,1010.1,54.069,4.1801,28.702,1098.3,548.45,12.905,1.3556,46.689,143.97
35696,19.454,1014.8,79.736,4.5394,25.224,1080.9,549.94,11.884,1.9282,58.033,131.57
30902,19.081,1014.7,69.799,3.7632,26.084,1082.4,550.11,12.046,0.6891,60.756,134.69
35062,27.755,1010.0,62.753,5.3266,30.424,1100.1,544.97,13.205,0.9537,55.412,147.29
8547,14.63,1008.6,81.188,4.1841,24.411,1086.2,550.26,11.978,0.75999,69.886,133.81
29465,3.81,1023.5,82.984,3.3694,23.133,1075.9,550.21,11.71,3.5053,67.144,131.2
24289,19.6,1016.0,52.054,3.5551,31.62,1084.2,550.36,12.142,1.8439,62.459,134.7
33170,28.02,1010.7,68.561,4.0396,25.748,1082.1,550.1,12.059,1.3304,50.856,130.01
8098,8.3283,1011.5,95.077,3.7752,23.625,1083.5,549.95,11.918,1.3902,78.043,133.87
30555,15.512,994.84,81.188,3.1817,22.121,1058.1,550.02,10.976,1.9761,56.038,119.04
3434,27.194,1014.6,58.565,4.197,25.744,1092.1,549.91,12.171,1.6757,67.042,132.74
36314,3.5788,1023.2,84.317,2.5573,20.794,1060.9,549.59,11.08,2.8847,77.12,121.5
25000,24.513,1016.8,51.806,3.861,27.378,1095.4,550.32,12.725,1.5343,56.473,141.16
19553,26.823,1010.0,67.434,4.2583,23.795,1079.8,549.94,11.636,2.7577,60.75,124.09
23657,3.8529,1020.2,82.347,2.796,19.888,1055.2,550.45,10.779,5.2778,75.79,116.92
22575,10.814,1016.3,75.286,3.9937,32.499,1100.2,536.43,13.814,2.6444,58.842,158.86
12519,29.761,1008.9,64.276,4.0605,26.188,1093.6,549.64,12.136,0.89697,59.248,133.77
8168,6.8864,1012.8,96.277,3.8109,23.529,1082.9,550.17,11.693,1.3947,80.432,132.98
3271,30.062,1011.1,64.391,4.1828,26.36,1093.9,549.78,12.108,1.402,61.963,133.49
9653,13.355,1006.9,88.493,4.5651,24.263,1086.6,549.98,11.861,0.88227,74.546,134.42
13735,15.171,1021.3,88.113,5.3163,34.047,1099.9,521.64,14.392,2.859,65.41,162.46
28870,21.691,1017.8,59.936,4.2126,30.257,1099.8,542.34,13.338,1.3192,51.018,149.87
21467,12.552,1014.5,91.891,3.6706,28.61,1099.9,544.82,12.915,1.1846,78.154,148.8
21029,20.284,1018.7,79.153,4.0421,31.682,1100.1,538.11,13.535,1.4451,85.653,152.69
15287,11.905,1007.8,98.964,3.0824,24.363,1084.9,549.92,11.74,1.845,76.097,133.65
30265,12.372,1018.5,100.06,4.61,25.382,1078.9,549.91,11.892,1.8913,60.862,135.02
4869,24.293,1014.9,66.699,4.3701,25.925,1092.9,550.05,12.062,0.88629,67.639,134.74
8427,7.0338,1020.3,82.949,3.8759,23.678,1084.2,550.02,11.881,0.96159,79.058,133.77
17208,14.633,1006.0,85.09,2.6534,19.547,1055.1,550.09,10.426,5.0915,66.368,110.29
36434,8.1869,1020.9,88.513,2.688,22.3,1065.2,550.03,11.261,3.6856,67.95,123.65
26093,29.759,1014.5,42.078,4.3233,29.663,1100.2,545.98,13.168,1.4544,47.469,147.89
3083,23.343,1018.7,87.669,4.1324,25.44,1090.9,549.92,12.058,1.7491,61.633,133.82
21718,18.88,1012.1,76.466,2.7483,20.579,1060.2,550.26,10.721,2.7395,61.352,112.93
19393,27.731,1011.4,57.522,3.8814,22.078,1069.8,550.03,11.07,2.5893,57.122,116.7
29009,10.766,1015.3,72.059,3.0494,22.074,1067.0,550.21,11.256,3.216,63.137,124.86
17421,15.214,1014.8,84.238,4.2322,31.754,1100.0,532.49,13.748,0.76352,63.824,156.03
6126,19.056,1012.6,95.938,4.4777,25.407,1090.4,549.99,12.044,1.9058,64.972,134.62
10610,23.713,1013.5,69.233,3.7112,25.368,1091.6,549.98,12.184,1.1599,66.807,134.75
12016,30.369,1000.8,59.165,4.298,28.375,1099.9,546.76,12.721,0.10603,62.162,139.77
12537,30.443,1010.2,59.106,4.3726,28.124,1096.0,544.39,12.744,0.38404,58.712,139.03
6598,13.613,1020.5,92.366,5.6102,32.344,1099.7,529.97,13.887,0.68028,53.965,157.92
6754,14.321,1020.7,85.852,2.2204,18.799,1048.0,546.14,10.435,7.0025,76.048,108.11
853,6.9722,1018.0,85.875,4.5768,24.262,1085.1,549.94,11.951,1.3715,81.997,135.41
32141,16.889,1011.6,94.302,4.7016,31.904,1100.0,539.54,13.536,1.2507,62.526,155.07
4436,27.704,1005.7,74.754,4.4089,26.636,1094.4,550.01,12.286,3.8495,66.463,134.73
27257,23.935,1013.5,70.364,3.8452,24.794,1080.4,550.04,11.962,2.0061,55.3,130.36
7556,13.875,1015.3,86.431,2.9691,24.205,1084.7,549.97,11.895,1.7098,73.44,132.99
31457,12.125,1008.6,98.341,3.8436,25.168,1087.1,550.33,11.919,1.3483,58.685,134.76
11116,22.282,1013.2,86.033,3.7209,25.005,1090.1,549.95,12.076,0.6235,59.99,133.78
5753,25.996,1010.4,70.612,4.4743,25.884,1091.9,549.99,12.158,1.0859,64.501,133.73
11605,32.336,1005.3,40.872,4.0422,26.374,1094.4,549.74,12.269,0.2276,68.928,133.76
36255,12.309,1016.9,81.993,2.7157,24.501,1064.9,549.84,11.206,1.6347,67.774,122.93
2293,20.955,1016.9,88.481,5.3232,25.513,1090.8,549.59,12.058,1.1561,64.696,134.66
32945,25.156,1012.2,88.202,4.0379,25.478,1080.6,549.58,11.953,1.6542,47.521,129.5
997,7.0672,1018.3,77.202,4.4756,24.036,1085.0,549.65,11.79,1.6896,83.398,134.69
15581,13.437,1003.3,93.96,3.1413,24.753,1086.9,550.21,11.881,1.5531,74.557,135.28
5740,17.703,1015.0,94.985,4.6656,25.434,1091.1,549.93,12.175,1.1609,66.424,135.7
14489,19.733,1010.1,71.101,4.2112,24.518,1086.8,550.03,11.888,1.6677,70.791,132.95
1111,4.5053,1026.3,89.163,4.2773,22.168,1069.5,546.24,11.387,3.3454,98.348,126.16
3156,25.384,1010.9,70.502,4.11,25.844,1091.8,550.33,12.301,1.625,67.638,134.15
12114,23.634,1006.5,93.511,4.4865,30.155,1099.9,539.23,13.158,0.27491,53.053,148.6
1816,18.8,999.7,74.135,3.8524,18.562,1047.3,549.1,9.9852,4.8444,74.049,104.56
23203,8.0657,1024.3,57.378,3.0706,23.518,1075.0,550.08,11.663,3.8083,76.353,131.43
33046,27.344,1009.6,53.597,4.7327,30.179,1099.9,545.92,13.149,1.3283,53.479,147.4
30637,12.655,1017.1,89.332,3.5705,25.26,1079.2,550.1,11.903,1.8428,58.047,134.68
29272,11.284,1025.8,71.356,3.4256,24.047,1079.8,550.19,11.847,3.7077,61.019,133.55
6931,18.486,1007.4,93.655,2.8837,23.88,1081.8,549.9,11.737,2.4393,67.525,129.54
9474,16.121,1017.8,78.069,4.4514,24.567,1087.9,549.8,12.072,1.2659,70.749,134.04
32876,29.96,1007.0,64.433,3.9583,24.889,1076.7,549.91,11.696,2.2934,48.511,125.35
12868,26.611,1007.5,59.522,3.8475,25.06,1087.1,550.25,11.906,1.1897,63.357,130.43
9986,16.704,1006.2,89.334,4.5003,31.597,1099.9,533.76,13.643,0.72833,61.761,156.31
14817,10.79,1012.7,83.6,4.0225,24.123,1085.3,549.98,11.767,1.4736,76.935,134.4
19869,29.954,1012.3,60.967,4.9379,25.864,1092.7,549.9,12.254,0.72478,60.149,132.45
32870,19.274,1006.4,91.819,3.8497,24.775,1076.5,550.06,11.723,1.968,50.611,128.57
7277,4.3861,1025.8,88.176,2.5169,20.665,1046.9,535.94,11.091,10.668,104.12,118.44
27744,22.169,1012.5,86.26,3.8868,24.574,1079.6,549.63,11.911,2.0558,44.255,130.22
29704,10.531,1021.4,95.975,4.4726,33.637,1100.0,534.58,13.956,0.57117,81.88,162.55
30208,6.6893,1017.8,100.1,3.7551,23.527,1068.8,549.93,11.52,1.2568,64.875,128.14
8958,9.7828,1028.3,73.257,5.3917,32.682,1100.1,527.9,14.212,2.5994,61.318,162.21
17441,12.466,1012.0,91.346,4.2158,32.016,1100.1,531.45,13.773,1.1818,64.141,158.38
27802,15.831,1023.5,75.041,3.6822,23.75,1077.7,549.57,11.728,1.7748,51.884,130.19
30846,14.511,1007.8,84.744,3.7368,25.684,1079.6,549.21,12.087,1.2364,60.081,135.22
6524,14.074,1019.7,90.835,3.8922,20.802,1065.9,549.56,10.922,4.5531,82.292,117.99
23374,11.755,1010.3,64.58,3.2343,27.405,1075.4,549.9,11.774,3.7465,62.56,130.43
31022,18.475,1010.5,69.328,3.7029,25.825,1080.3,550.04,11.965,1.3373,62.525,133.73
2715,22.181,1013.4,74.472,4.8963,30.773,1100.0,535.93,13.487,1.3012,65.768,152.9
31342,17.846,1012.3,60.87,3.7444,25.659,1089.1,550.01,11.981,1.3938,64.256,133.46
22837,14.265,996.76,76.077,2.633,19.105,1044.8,550.18,10.198,5.3971,67.685,108.49
18898,26.668,1011.0,55.34,4.2117,25.821,1092.3,550.39,12.104,0.57145,64.764,133.39
6466,14.585,1018.4,81.697,4.1376,24.495,1087.4,549.78,11.927,1.9353,68.847,133.72
193,6.0245,1016.3,87.909,4.067,23.608,1084.1,549.74,11.827,1.6914,81.662,134.68
19157,29.194,1013.0,45.728,4.2656,24.764,1086.5,549.9,11.863,1.371,64.952,129.48
5781,19.094,1013.4,74.671,4.2344,25.146,1089.6,550.06,12.096,2.0655,69.646,134.1
11288,18.747,1015.0,93.038,3.0717,19.61,1058.3,549.74,10.549,2.2118,61.462,111.79
32157,24.562,999.85,55.924,4.5998,30.853,1099.6,543.35,13.293,1.6733,72.548,148.73
8733,6.6515,1014.6,85.867,4.1307,23.801,1085.5,549.92,11.887,2.5579,85.662,134.44
14161,9.9339,1023.3,70.117,5.1149,32.989,1100.1,526.17,14.168,0.65613,66.244,163.66
14562,10.529,1024.3,68.304,3.8736,23.804,1084.6,549.97,11.795,2.6981,79.191,133.22
26837,29.191,1010.5,60.917,4.6058,30.583,1100.0,543.12,13.333,1.1276,51.692,148.11
12113,23.874,1006.9,92.257,3.1294,20.055,1058.8,549.59,10.636,1.6614,49.485,111.2
12372,26.035,1009.2,72.768,4.0518,26.147,1093.8,549.81,12.259,0.65931,64.958,134.68
15656,4.7054,1012.9,89.485,2.9679,23.349,1082.0,550.01,11.761,2.3478,83.426,132.56
16592,13.377,1002.9,96.966,2.5684,18.889,1051.1,549.77,10.324,5.2452,78.19,108.08
2884,28.533,1013.9,46.134,4.1766,25.481,1090.3,550.05,12.107,1.2471,70.766,132.83
24199,12.983,1014.4,40.526,3.3903,26.627,1082.1,549.78,11.941,2.2891,68.715,135.1
34084,24.639,1003.9,96.904,4.1475,25.269,1078.9,550.09,11.805,1.8665,46.998,129.0
36256,12.505,1016.5,81.954,2.6944,24.799,1064.6,550.02,11.259,1.8272,66.704,122.6
31448,13.653,1008.8,95.571,3.7999,25.444,1088.6,550.07,11.945,1.4201,60.646,135.54
24219,10.31,1014.8,73.424,3.3458,27.855,1080.1,550.3,11.889,3.3877,69.047,134.99
5074,18.974,1014.7,82.271,4.0975,24.462,1086.0,549.97,11.994,3.0206,66.491,131.91
2399,20.047,1003.7,82.061,4.3872,19.91,1056.3,550.04,10.55,3.4549,62.87,110.75
29512,12.496,1028.6,71.367,4.8633,34.587,1099.3,526.93,14.319,2.713,49.868,162.62
8353,7.5538,1018.5,72.749,3.9133,23.521,1084.3,549.9,11.704,0.87979,81.543,133.65
4507,23.688,1010.5,84.824,4.3745,26.538,1094.5,550.22,12.288,5.3192,71.154,135.78
31126,14.443,1009.6,90.077,3.7016,25.557,1087.8,549.84,12.044,1.2774,59.047,134.36
12345,20.466,1011.6,90.395,3.1422,19.841,1058.8,549.88,10.546,2.2158,56.653,111.78
34464,23.66,1012.7,94.027,3.9073,23.076,1066.7,549.96,11.316,2.3991,48.904,119.64
12099,30.123,1013.1,63.563,4.4778,29.622,1100.4,541.36,13.116,0.74893,55.124,146.2
33044,26.846,1009.9,55.27,4.7175,30.224,1099.9,545.85,13.152,2.0371,55.503,147.49
17062,12.427,1007.5,93.861,2.5944,19.126,1052.5,549.82,10.398,5.9849,79.42,109.11
34812,23.985,1004.3,96.695,5.0505,29.388,1099.3,548.6,13.016,1.0704,53.39,144.64
19362,21.575,1008.4,95.012,4.3364,25.163,1089.8,549.97,12.095,1.2902,57.752,134.2
7479,7.6493,1022.0,96.057,2.8945,23.636,1084.2,550.02,11.736,1.4439,77.152,133.79
34072,32.551,1004.5,46.054,4.3516,26.159,1082.8,550.16,12.13,1.7337,57.287,127.92
28116,22.613,1010.3,66.701,3.4523,24.683,1079.6,549.56,11.957,1.8751,45.956,130.48
33482,31.658,1003.1,60.033,4.0993,25.634,1080.3,549.86,11.914,0.85405,42.679,128.17
18759,22.354,1010.2,88.891,3.9696,25.17,1089.2,550.18,12.034,8.3016,62.373,133.43
18546,21.404,1013.3,89.563,3.94,25.308,1090.0,549.8,12.145,1.6048,62.794,134.5
8370,5.7572,1023.6,85.689,3.9352,23.582,1086.3,550.02,11.965,1.276,82.357,135.17
3103,26.887,1017.0,53.494,4.0521,24.982,1087.8,550.1,12.079,1.9013,68.908,130.13
4025,25.181,1005.9,95.908,4.507,25.812,1091.0,550.12,12.057,1.3817,55.721,133.78
30982,12.093,1018.8,75.431,3.5359,24.981,1077.7,549.83,11.963,1.2428,62.663,133.42
12603,22.13,1015.8,89.204,3.2324,20.323,1061.7,549.99,10.782,1.8842,53.976,112.61
22589,12.573,1015.7,74.23,3.1454,25.851,1078.7,550.01,11.944,3.3255,67.755,133.15
28199,13.416,1011.4,78.004,2.6549,18.887,1046.3,550.21,10.356,5.3923,60.609,108.78
15170,8.191,1008.8,80.591,2.9494,24.109,1085.8,549.86,11.839,1.5962,80.156,135.5
23990,12.76,1023.4,46.95,4.2345,37.051,1100.1,537.78,13.69,3.4307,62.545,155.91
30113,9.0112,1022.9,77.107,3.3555,24.495,1077.0,550.02,11.792,1.4672,64.264,134.32
32505,26.634,1005.1,66.488,4.6648,30.226,1100.0,545.79,13.151,1.4931,56.664,148.57
19283,27.384,1013.7,63.951,4.3994,25.855,1093.7,550.44,12.268,0.68089,60.16,134.47
7550,14.84,1015.4,86.811,3.0052,24.425,1085.9,549.88,11.957,1.6364,72.98,133.45
10198,17.821,1014.4,66.628,2.9534,19.486,1057.5,549.96,10.518,3.1835,70.068,111.71
21686,9.6461,1018.7,96.14,2.8686,21.586,1068.7,550.25,11.103,2.0416,64.638,120.95
11560,29.666,1009.4,55.025,3.9036,25.731,1091.8,549.6,12.083,0.45916,63.264,133.77
11408,17.915,1007.0,73.919,3.6831,25.165,1089.2,549.84,11.992,1.1038,72.293,134.34
31171,8.3741,1020.7,73.877,3.483,24.406,1085.0,550.03,11.92,1.3095,64.702,133.74
11448,22.477,1007.2,72.576,3.7291,25.28,1089.5,550.38,12.209,0.80975,64.517,133.72
20452,25.0,1007.8,84.002,5.2035,25.729,1090.8,550.15,12.137,1.5108,58.845,133.32
36316,3.1918,1022.8,84.429,2.5924,20.957,1061.3,550.11,10.976,2.6572,77.137,121.74
21516,16.016,1016.8,79.751,3.7761,29.802,1100.0,541.54,13.142,0.93873,77.777,149.35
16858,11.731,994.71,92.538,3.1617,24.083,1082.7,550.04,11.68,2.198,84.199,132.38
2759,18.496,1015.6,94.987,3.5213,19.751,1057.1,549.98,10.5,3.9173,59.91,110.76
15719,4.4971,1013.2,92.026,2.7028,21.013,1052.7,540.54,10.938,8.0981,117.36,118.39
18990,28.372,1010.8,63.46,4.3004,25.559,1091.3,550.2,12.224,1.7153,59.656,132.04
20462,27.498,1009.0,82.321,6.0787,29.754,1100.0,542.19,13.13,1.3241,72.159,145.09
25097,20.868,1015.3,74.106,3.5653,25.799,1086.7,549.77,12.18,2.0097,52.602,136.53
2436,22.766,1002.4,71.12,5.2331,25.582,1089.8,550.24,12.053,1.2971,69.758,133.72
14672,10.121,1020.2,98.802,5.1001,23.12,1080.0,550.06,11.487,2.2754,77.066,129.6
23420,10.752,1013.1,73.592,3.2292,26.986,1075.2,550.29,11.734,3.0419,65.796,130.36
34022,31.259,1007.1,68.693,4.4639,26.926,1087.6,550.1,12.31,1.5561,51.754,132.5
24777,19.511,1012.5,66.735,3.1091,22.594,1067.0,549.61,11.326,2.7124,54.38,122.67
23891,13.065,1014.6,41.179,4.4277,33.303,1099.8,534.28,13.928,3.1307,62.692,159.05
12551,22.257,1010.5,80.205,3.1363,19.875,1058.1,549.93,10.555,2.8592,56.054,110.8
4938,20.059,1016.6,89.036,4.3065,25.468,1090.7,550.35,12.085,0.32671,62.326,134.0
33040,21.769,1008.9,75.603,4.83,31.866,1099.9,540.76,13.452,1.1299,51.651,150.99
23768,12.321,1007.7,78.668,3.3494,24.93,1080.6,549.87,11.983,2.636,63.244,134.6
7868,13.411,1015.1,79.323,4.7595,32.343,1100.0,530.84,13.731,0.31667,64.596,159.65
27021,23.937,1017.8,70.104,3.5634,22.927,1069.2,550.01,11.412,2.7836,51.231,121.95
3436,27.9,1014.6,50.204,4.2079,25.8,1092.6,550.33,12.117,1.3745,67.373,132.75
2442,20.863,1003.3,69.747,5.1297,25.251,1088.2,549.85,11.998,1.6914,76.441,133.71
24986,23.579,1015.7,42.629,2.8014,19.89,1051.0,550.33,10.555,4.7291,57.086,109.93
23829,18.129,1004.2,62.09,3.3528,28.337,1081.5,549.96,11.939,3.7119,63.463,134.03
2670,23.783,1008.6,71.905,4.645,28.631,1100.0,543.36,13.088,1.1157,68.976,147.38
30052,8.6971,1029.5,84.157,3.4102,24.535,1078.1,550.02,11.887,1.5148,64.883,135.08
32605,15.449,1012.0,97.654,4.3425,27.806,1095.2,550.53,12.69,1.2618,64.474,145.22
33137,30.298,1011.2,54.924,4.0411,25.129,1078.8,550.07,11.821,1.8847,52.921,127.43
14971,10.269,1027.6,77.538,4.0708,24.271,1088.0,550.0,12.072,1.724,80.01,135.81
14418,5.4791,1021.3,89.014,3.9453,23.402,1082.2,549.64,11.77,2.0319,84.64,133.51
35538,16.502,1019.7,94.482,3.6669,19.941,1051.1,550.21,10.58,5.2502,62.673,110.62
7734,7.0528,1022.2,79.474,3.5119,23.423,1083.5,550.18,11.682,0.31753,83.032,133.46
34749,28.098,1005.9,82.841,5.0877,29.581,1099.7,547.95,12.994,1.1991,53.751,144.17
26252,27.869,1006.4,71.577,4.158,29.019,1099.6,548.68,12.928,1.8477,55.165,144.59
4068,25.192,1004.1,93.359,4.405,26.188,1093.1,550.39,12.34,2.2752,59.859,135.49
29533,8.4754,1028.2,96.198,4.5112,26.344,1092.5,549.9,12.566,2.1519,58.499,143.86
19532,27.723,1013.8,57.169,4.6538,26.26,1094.7,550.1,12.347,1.5137,69.352,134.33
133,15.802,990.22,78.479,4.3457,24.4,1083.7,550.16,11.777,1.3577,75.108,132.25
23790,14.25,1004.5,72.135,3.2127,27.094,1072.8,550.4,11.629,2.313,58.904,128.32
34301,30.698,1007.5,76.023,4.9272,29.034,1095.1,547.42,12.822,1.7209,51.466,140.92
18538,25.285,1013.4,70.299,4.8688,31.503,1100.0,534.87,13.573,0.73598,56.715,153.06
468,1.7212,1025.1,76.269,4.3451,23.888,1087.5,550.13,12.014,1.7798,91.37,134.03
238,7.2855,1020.4,74.94,4.0341,23.795,1085.2,549.95,11.888,1.5863,83.441,134.72
7736,6.6405,1022.1,82.613,3.5183,23.456,1084.1,549.92,11.884,0.8023,84.263,134.35
18866,26.5,1015.0,55.217,4.2322,25.787,1093.0,549.96,12.129,1.5986,69.798,134.04
21954,8.4435,1020.0,89.898,3.1027,23.934,1083.3,549.51,11.738,1.3057,69.555,132.62
13478,22.12,1021.9,64.976,4.0498,25.317,1092.1,550.17,12.181,1.4955,73.069,133.75
10407,20.336,1014.0,74.553,4.4877,31.352,1100.3,534.95,13.689,1.0664,58.279,153.91
29912,15.231,1000.2,90.561,3.542,25.683,1078.5,550.0,11.896,1.8294,65.782,134.59
8421,9.5309,1018.6,88.546,3.9408,23.639,1084.5,550.09,11.762,0.6624,74.317,133.66
2544,15.616,1009.4,92.626,4.4958,19.292,1053.3,549.94,10.367,4.2218,71.683,109.41
34719,20.118,1005.4,97.557,5.0886,30.113,1099.8,545.66,13.161,1.3086,57.274,148.27
20297,28.876,1010.3,53.094,6.1256,30.566,1100.1,538.86,13.3,0.9992,57.539,148.95
17833,15.787,1011.9,86.331,2.6953,18.451,1038.7,542.33,10.021,12.113,104.04,103.38
24119,22.951,1013.5,49.741,2.8572,26.164,1051.3,549.88,10.497,5.0296,54.83,109.54
